domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
clients-paypal-acces.com.enni.ro/information-update&FD1Q=QFSD5F5FG/fr-update&FDFQ=QFSD5F5FG/e86aebae7ec9296a9b6d35fa2961bdff/websrc.html,10000000,0,0,0,136,0,0,1,32,3,1
tools.ietf.org/html/rfc2348,14969,0,1,9133,27,0,0,0,14,2,0
library.fes.de/pdf-files/iez/03796/18zambia.pdf,146497,0,0,0,47,0,0,0,14,2,0
www.yobbo.co.nz/WirelessCommunity.htm,10000000,0,0,0,37,0,0,0,15,3,0
www989.paypal.ca.96127.securessl-130.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP989,10000000,0,0,0,97,0,0,1,39,5,1
www.tandilnet.com/misrecursos/pages/en/,10000000,0,1,1461,39,0,0,0,17,2,0
www.ihussain.net/wjood/media/cici/copa-3/,10000000,0,1,3653,41,0,0,0,16,2,1
sourceforge.net/projects/xfig2sml/,168,0,1,7670,34,0,0,0,15,1,0
www.smxszz.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,1461,91,0,0,0,14,2,1
www.paypal.co.uk.7776.secure-191.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&amp;nav=b8f023f8dd8cac6698f347f6328728cb&amp;un=1,10000000,0,0,0,121,0,0,1,35,6,1
jovemvip.com.br/expopec/site_seguro/Feito_Para_Voce/,10000000,0,1,4018,52,0,0,0,15,2,1
www.ansi.okstate.edu/breeds/swine/fengjing/index.htm,23191,0,0,0,52,0,0,0,20,3,0
clicktoenjoy10.blogspot.it/,10000000,0,0,0,27,0,0,0,26,2,1
home.comcast.net/~crystalinephoto/,183,0,1,8400,34,0,0,0,16,2,0
driver.linetimex.org/bb/portalbb/home29\%2c106\%2c106\%2c10\%2c1\%2c1\%2c2.html,10000000,0,0,0,79,0,0,0,20,2,1
pastehtml.com/view/b8575uw8b.html,44061,0,1,4017,33,0,0,0,13,1,1
www.adobe.com/devnet/flex/,53,0,1,12234,26,0,0,0,13,2,0
www.mmichaelmetals.com.cy/wp-content/plugins/yd-recent-posts-widget/timthumb/cache/talktalk/,10000000,0,0,0,92,0,0,0,25,3,1
home.arcor.de/quickbasic/,2674,0,0,0,25,0,0,0,13,2,0
tools.ietf.org/html/rfc2036,14969,0,1,9133,27,0,0,0,14,2,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqjkuV36vwrahCNTL4Dj5pBQmXn3SFQGA-voH3Es5syWl9q8Q1519oo1Xcs9RMmoFEXOfNnQgDiRLqTD38ZFbgKkpGVk3imkOInhBvMfaJ4lhrE68wDSpp9NDCWCqkXMvsvpXvtouZ9Qy7COg0lag1GcbpxQTblKtdVUjxI9Qyn_w7_HN6TX6zEa9vZv7jX6J2AJLXySJN9RnuYf5-_1xXRJ5C5nA\%3D\%3D&amp;attredirects=0,4570,0,1,6939,369,0,0,1,44,2,1
tools.ietf.org/html/rfc3659,14969,0,1,9133,27,0,0,0,14,2,0
perzonalized.com/paypal/paypal/paypal/cycgi-bin/webscrcmd=_home-customer&nav=1/,10000000,0,0,0,79,0,0,0,16,1,1
www1.voanews.com/english/news/science-technology/a-13-2006-10-20-voa5.html,2821,0,1,8400,74,0,0,0,16,2,0
www.cse.unsw.edu.au/~chak/haskell/VersionTool/,13443,0,0,0,46,0,0,0,19,4,0
kevinharder.com/blog/,10000000,0,1,6575,21,0,0,0,15,1,0
eu.diablo.net.ca.mk-xp.in/login.html?app=wam&amp=3Bref=worldofwarcraft.com/account/&amp=3Beor=0&amp=3Bapp=bam/,10000000,0,0,0,110,0,0,1,25,5,1
lerbrasil.com.br/loja/paypal.co.info.com.nz.au/paypal.co.info.com.nz.au/webscr.php,10000000,0,1,2191,82,0,0,0,16,2,1
www.pathname.com/fhs/,10000000,0,1,9495,21,0,0,0,16,2,0
www.mailhol.com/pub/afapl/index.html,10000000,0,1,8400,36,0,0,0,15,2,0
www.concurrent-dynamics.com/xmr/,10000000,0,1,7718,32,0,0,1,27,2,0
paypal-services.de/km/paypal/verifikation/4424/index.php,10000000,0,0,0,56,0,0,1,18,1,1
ygen.co.kr/properties/propertiess/for/sale/.verified,10000000,0,1,1461,52,0,0,0,10,2,1
members.home.nl/wdw/,10000000,0,0,0,20,0,0,0,15,2,0
www.turtletrader.com/og.html,426224,0,1,9132,28,0,0,0,20,2,0
mercyhealthclinic.org/remax/remax/,10000000,0,1,8036,34,0,0,0,21,1,1
tulippark.cn/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fmclyvqdus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,366,117,0,0,0,12,1,1
www996.paypal.co.uk.30379.ssl-650.mx/js/webapps/uk/mpp/?cmnd=_lg&nav=_D2E2447DF943005127A4,10000000,0,0,0,90,0,0,1,36,6,1
www.sxlfjzzs.com/js/?us.battle.net/login/en/?ref=ubrjgequs.battle.net/d3/en/index&app=com-d3,10000000,0,1,1095,92,0,0,0,16,2,1
www.bunnzoo.com/wp-content/uploads/p_p/login.php,10000000,0,1,366,48,0,0,0,15,2,1
sikkgroup.com/images/saintseia/,10000000,0,1,3653,31,0,0,0,13,1,1
eventcreation.dk/Chase.Banks/991762c9a1f20a222704024e6c6f2163/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d060d0a8d2aebff06e1f886c266f6a542a60d0a8d2aebff06e1f886c266f6a542a,10000000,0,0,0,196,0,0,0,16,1,1
formidable.typo3.ug/uploads/www.paypal.com.au/au/67548dae12f15d7888f05aba18e06641/webscr/cmd=_account.php?cmd=_login-processing&amp;login_cmd=_account&amp;login_params=FjwnXXFD8_2nLxiZ302X-1mxMjgiSbb1iHoiyWlE_rQW2kSKdUmjw5zN9MAGTO-oB81VgazLU4ypIcX9215uLdyEWGnihyg,10000000,0,0,0,263,0,0,0,19,2,1
tools.ietf.org/html/rfc1889,14969,0,1,9133,27,0,0,0,14,2,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crgmi0T0SuV-QcBiLO77-ETGjnosiKwiDTGhs2DIvynPVwhgn5Hc69kO5RJRpDbw3nIB-qf8fdU7P1THQdHfVqyErl51yeaEkcZ5g1Hf_uKbJI-xBGHCBMkF1_kL1oNwb5C45_2gfjDMNLZTKXHyfI05IJ-Fwdgg_07ryJByGoSqeMpQIVu9oTtgvtUlKehoZlb_j3DbS6zgka_LhVY7qBiLfhuqA\%3D\%3D&amp;attredirects=2,4570,0,1,6939,343,0,0,1,44,2,1
www.tradepub.com/free/esp/,11173,0,1,9496,26,0,0,0,16,2,0
www.imperaguildtibia.yoyo.pl/,41650,0,0,0,29,0,0,0,28,3,1
www.stat.ualberta.ca/~hooper/research/alb_software/,13979,0,0,0,51,0,0,0,20,3,0
dalilorientation.com/joomla/images/Ser-ici/,10000000,0,0,0,43,0,0,0,20,1,1
www.onesquared.com/OneSqEquipment4.htm,10000000,0,1,8035,38,0,0,0,18,2,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqAaLmNPGLopfauxm7lXmRc8vhev5V1AbEbriFRRKH417y_xypskSzYufDnIPp8ugCBcOCAo5nb8GSUDGWgYRvZQ41pQde4kMMUzZvwgPcAEoG5QHY5jP6On3ljF4BXEBoTyzzzh7roosk3NP7yBTiGgYlOGbmCR6Ij8OEPHOLR2QMXD2BEhcgIk_2ajuODv4U07cmkVgvpRNrQ7pjmDWXAsjrsWQ\%3D\%3D&amp;attredirects=2,4570,0,1,6939,343,0,0,1,44,2,1
pablo-urbanyi.org/blog//wp-content/themes/suffusion/images/icons/jan.php,10000000,0,1,3653,72,0,1,1,17,1,1
www.corelatus.com/~matthias/erlang_on_860.html,10000000,0,1,9860,46,0,0,0,17,2,0
www.computerworld.com/s/article/93784/Microsoft_sues_eight_alleged_spammers,4387,0,1,9861,75,0,0,0,21,2,0
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=mgoingtus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,9132,106,0,0,0,13,2,1
runandtri.com/components/com_media/images/uk/index.htm,10000000,0,1,731,54,0,0,0,13,1,1
ukbayin.com/ws/?eBayISAPI.dll?SignIn&ru=http:/resolutioncenter.ebay.co.uk/,10000000,0,0,0,74,0,0,0,11,1,1
tools.ietf.org/html/rfc3531,14969,0,1,9133,27,0,0,0,14,2,0
www.saunalahti.fi/~samiuus/toni/xmlproc,16158,0,0,0,39,0,0,0,17,2,0
mail.ict.etllao.com/paypal/Confirm.php,365170,0,1,7305,38,0,0,0,19,3,1
tools.ietf.org/html/rfc1948,14969,0,1,9133,27,0,0,0,14,2,0
www.irchelp.org/irchelp/networks/,357719,0,0,0,33,0,0,0,15,2,0
dynamicabilityinstitute.com/validation/EDF/DATA/subscribers00/request/PAYPAL.html,10000000,0,0,0,81,0,0,0,27,1,1
www.itinvest.ru/editorfiles/File/upload/online/wellsfargo.com/index.html,179215,0,1,7306,72,0,0,0,15,2,1
villakidsbuffetinfantil.com/Limit-id=65722/092f5619d74b6f42c8f049a3089c4462/,10000000,0,0,0,76,0,0,0,27,1,1
www092.paypal.ca.89784.securessl-120.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP092,10000000,0,0,0,97,0,0,1,39,5,1
entretecno.cl/includes/facte/d66d798f8546172f3ded6356d1e445bb/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,10000000,0,0,0,161,0,0,0,13,1,1
paypal.com.us.login.run.member.cgi-bin.account.confirmed.3dscour3583585d80a13c0ddjvxhu85d80a13c0db1f9of81463215868fid.confirmation.dream.dreamsdecorators.com/confirmed.account/confirmed?a6=ided6aee8d43.confibb6ca6ed/webscr/thnks.php?cmd=_login&dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,10000000,0,1,4749,317,0,0,1,157,13,1
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934zm3T6pj9ek8ryqu-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-73061827/websrc.php?session.start,10000000,0,0,0,184,0,0,0,14,1,1
www.oldandsold.com/articles09/paper-1.shtml,150799,0,1,8401,43,0,0,0,18,2,0
paypal.ca.cgi.bin.webscr.cmd.home.help.dispatch.55088e263663d3faee8d0b7qe678025d883d0fa72c958850d80a1q3c0q.donnermemorial.org/,10000000,0,0,0,126,0,0,0,125,11,1
ebrazi.ro/wp-content/gallery/brad-craciun-1m-15m/thumbs/notice_mobiledo/,10000000,0,0,0,72,0,0,0,9,1,1
www.grandmassecretinfo.com/paypal/webscr.htmcmd=_login-run\%26dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8/billingbankaccount.htm,10000000,0,0,0,160,0,0,0,26,2,1
www.orange-road.com/root/suites/Mail2FM.html,10000000,0,1,10226,44,0,0,1,19,2,0
www2.oardc.ohio-state.edu/nematodes/,10000000,0,0,0,36,0,0,1,25,3,0
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/9efb698790a7d29b033330593edc9028/0ce58d25ba4be31209fcab1de8a2dc11/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,10000000,0,0,0,254,0,0,1,83,8,1
tinyurl.com/8aacn4r,656,0,1,9862,19,0,0,0,11,1,1
service.confirm.paypal.com.cmd.cgi-bin.2466s.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.87544564.0812378.tsto.org/your-account/updating/uptodate/login.htm,10000000,0,0,0,195,0,0,1,154,14,1
zeynelguven.com//site/help/css/paypal.html,10000000,0,1,5479,42,0,1,0,15,1,1
www.itee.uq.edu.au/~smith/book.html,20471,0,0,0,35,0,0,0,18,4,0
liinwww.ira.uka.de/~skampi,329452,0,0,0,26,0,0,0,18,3,0
arosbyaros.dk/.redirecttttttttt,10000000,0,0,0,31,0,0,0,13,1,1
www.xml.com/pub/a/2000/11/29/schemas/part1.html,91578,0,1,11321,47,0,0,0,11,2,0
biggarmuseum.com/update/direct_inbank.rate/secure.sec.page.int/,10000000,0,1,1461,63,0,0,0,16,1,1
news.cnet.com/2100-1023-244748.html,105,0,1,9863,35,0,0,0,13,2,0
fun-dive.com/gps/?check=1i02197371.html,10000000,0,1,6575,39,0,0,1,12,1,1
canecreek.net/remax/,10000000,0,1,5844,20,0,0,0,13,1,1
tools.ietf.org/html/rfc1450,14969,0,1,9133,27,0,0,0,14,2,0
einsurvey.net/d/p/e4a1g00462,10000000,0,0,0,28,0,0,0,13,1,1
islamic-greeting-cards.co.uk/wp-content/themes/Boutique/css/DarkMalier/,10000000,0,0,0,71,0,0,1,28,2,1
www.cpicorona.es/bolsatrabajo/modules/index.php,10000000,0,0,0,47,0,0,0,16,2,1
members.iinet.com.au/~ianw/,10000000,0,0,0,27,0,0,0,20,3,0
multicargo.ca/redirect12.html,10000000,0,0,0,29,0,0,0,13,1,1
freeregisters12.blogspot.com/,11,0,1,7305,29,0,0,0,28,2,1
tools.ietf.org/html/rfc705,14969,0,1,9133,26,0,0,0,14,2,0
packetlife.net/library/cheat-sheets/,152016,0,1,4749,36,0,0,0,14,1,0
www.integralagencias.com/images/fidelidade/index.html,10000000,0,0,0,53,0,0,0,24,2,1
justoneofthosethings.co.uk/bahi\%20paypal/secure-code145/security/login.php,10000000,0,0,0,75,0,0,0,26,2,1
www.cs.arizona.edu/patterns/weaving/books/sa_spin_8.pdf,6655,0,0,0,55,0,0,0,18,3,0
www.cs.cmu.edu/afs/cs.cmu.edu/project/oz/web/oz.html,5956,0,0,0,52,0,0,0,14,3,0
www.remorquesfranc.net/bf4718798ce3bff580634e71af9fe5ca/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e984815bd3846bef07530f1ee854022d1984815bd3846bef07530f1ee854022d1,10000000,0,1,4749,219,0,0,0,22,2,1
blog.washingtonpost.com/posttech/,390,0,1,9131,33,0,0,0,23,2,0
www.chinanaturalproduct.com/Sweeteners.htm,10000000,0,0,0,42,0,0,0,27,2,0
tools.ietf.org/html/rfc2020,14969,0,1,9133,27,0,0,0,14,2,0
www.metrotree.ca/vodafone1/vodafone_security_update.html,10000000,0,0,0,56,0,0,0,16,2,1
www.takac.cz/index_e.htm,10000000,0,1,8957,24,0,0,0,12,2,0
www.paypal.com.fr.cgi-bin.webscr.cmd.account.nav.ref.z376v7f.verification.process-security.mise-a-jours.protection.dreasignmf.com/cgi-sys/suspendedpage.cgi?cmd=_error_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,10000000,0,0,0,314,0,0,1,129,16,1
www.gibr.ca/plugins/authentication/_/ModuloBB.php,10000000,0,0,0,49,0,0,0,11,2,1
tools.ietf.org/html/rfc1072,14969,0,1,9133,27,0,0,0,14,2,0
homepages.paradise.net.nz/~frenzy/pinlist/index.html,224897,0,0,0,52,0,0,0,25,3,0
www.rahmet-education.kz/templates/ja_purity/secure-code118/security/,10000000,0,0,0,68,0,0,1,23,2,1
blog.osbutler.com/categories/node-by-example/,10000000,0,1,5114,45,0,0,0,17,2,0
www.bunnzoo.com/wp-content/uploads/p_p/login.php,10000000,0,1,366,48,0,0,0,15,2,1
www.hkanson.com/images/?ref=us.battle.net/d3/en/index,10000000,0,1,3288,53,0,0,0,15,2,1
www.devaworld.com/leela/home/cgibin/nl/qibdredic/webscr.php?cmd=_login-run&amp;dispatch=c526ced4650fd76dd5980e1ec46c0c19c526ced4650fd76dd5980e1ec46c0c19,10000000,0,1,5479,152,0,0,0,17,2,1
semiconductor500.com/s500inv.htm,10000000,0,1,8400,32,0,0,0,20,1,0
www.ronybc.8k.com/sparcz.htm,10000000,0,1,8860,28,0,0,0,17,3,0
www.cleveland.com/search/index.ssf?/base/business/1084095055296262.xml?bttec,6947,0,1,9130,76,0,0,0,17,2,0
accounts.aolservs.com/ServiceLogin/service=mail-passive=true-rm-false-continue-mail.google.com.mail.scc=1&amp;ltmpl=default-ltmplcache=2.php,10000000,0,0,0,140,0,0,0,21,2,1
www.alttosgroup.com/posters/2.0.8-2012-Sincronia-015892050111/,10000000,0,1,3288,62,0,0,0,19,2,1
www.ibm.com/developerworks/library/l-rpm1/,576,0,1,12419,42,0,0,0,11,2,0
xbox360.gamespy.com/xbox-360/condemned-2-bloodshot/,11812,0,1,8767,51,0,0,0,19,2,0
romarestobar.cl/images/poup/,10000000,0,0,0,28,0,0,0,15,1,1
pratamacapital.com/images/3/banco-indrustrial/bienlinea.bi.com.gt/login/index.htm,10000000,0,1,5114,81,0,0,0,18,1,1
pastehtml.com/view/b3emgkit6.html,44061,0,1,4017,33,0,0,0,13,1,1
programabrasilcopa2014.com/Promocao/copa-8/,10000000,0,0,0,43,0,0,0,26,1,1
www.sessanea.com/help/css/dk.account.nettm.htm,10000000,0,1,4749,46,0,0,0,16,2,1
www.traiteurbouchat-brisy.be/prop/remax/index.htm,10000000,0,0,0,49,0,0,1,28,2,1
www.rockstarseducer.com/wp-content/themes/freshnews/images/paypal_priv8_us_2012/pp/login.htm,10000000,0,0,0,92,0,0,0,23,2,1
www.cnhedge.cn/js/index.htm?ref=wgaloheus.battle.net/d3/en/index,10000000,0,1,3653,64,0,0,0,14,2,1
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/bebb0297a49849066e4226b55ee07f58/6e567734ad39550dfcc7a0f2e496a046/,10000000,0,0,0,155,0,0,1,83,8,1
private-cams.blogspot.com/,11,0,1,7305,26,0,0,1,25,2,1
wldzb.cn/js/?app=com-d3&us.battle.net/login/en/?ref=rxzjocnus.battle.net/d3/en/index,10000000,0,0,0,84,0,0,0,8,1,1
paypal.com.account.security.f671a0bcf526dbe21f0c9fe0364c23fd.secure.login.html.section.signinpage.cookiecheck.yes.nba.signin.paypal.konvolve.in/1f74e02d7738367ca191985bf9a36001/paypal/index.php,10000000,0,0,0,193,0,0,0,143,16,1
www.solutionsoft.com/perl.htm,10000000,0,1,9131,29,0,0,0,20,2,0
www3.telus.net/alexander_russell/course_dx/introduction_dx.htm,17874,0,1,8767,62,0,0,0,14,2,0
oceanofstorms.ru/components/com_newsfeeds/models/ModuloBB/Guardiao_BB.php,10000000,0,0,0,73,0,0,0,16,1,1
eyesitela.com/plims.htm,10000000,0,1,3652,23,0,0,0,13,1,1
computer.howstuffworks.com/internet/social-networking/networks/facebook.htm,829,0,1,8400,75,0,0,0,26,2,0
authentication-security-account.tk/paypal/,10000000,0,0,0,42,0,0,1,34,1,1
www.ibiblio.org/nii/NII-Task-Force.html,18281,0,1,10227,39,0,0,0,15,2,0
www.paypal.ca.8940.secure1i.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=22b7368109ba5c92fd64f1d848bba898,10000000,0,0,0,103,0,0,0,30,5,1
www.ayotec.co.uk/football/image/Alibaba.htm,10000000,0,0,0,43,0,0,0,16,3,1
kneippverein-bocholt.de/system/lib/remax/index.htm,10000000,0,0,0,50,0,0,1,23,1,1
paypal.com.cy.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a.13c0db1f8e263663d3.faee8d7283e.7f0184a5674430f29.0db9e9c846.adventurek2.com/,10000000,0,0,0,140,0,0,0,139,16,1
www.aquawater.gr/~kayabest/sys/not/521499359863/zip/billing/on/hold/account/id/15498732198732155135/9ec6a36831afb00881f6b3809175870a/,10000000,0,0,0,133,0,0,0,16,2,1
www.shaxyl.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,1096,112,0,0,0,14,2,1
foldoc.org/Bus,551635,0,0,0,14,0,0,0,10,1,0
www.paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee83d0fa72c947f193f8fd.nossoreencontro.portalcapoeira.com/paypal-uus/paypal-us/compte/paiement1/facture1/1280&bih/d44034e3176f75bb5b0352e612dc57cd/login.php,10000000,0,1,5479,243,0,0,1,144,12,1
automateinternetmarketing.com/service/service/Path=gy32RsI585hr6t9N3tc4Znw/,10000000,0,1,6210,75,0,0,0,29,1,1
bollywoodloungeparis.com/rapports/verification-security/98c1002b055692e3ebed27b0b78feb01/,10000000,0,0,0,89,0,0,0,24,1,1
www.plumb.org/tekmage/Inspire/SampleSM.html,10000000,0,0,0,43,0,0,0,13,2,0
bearben.com/KXgbf8OPLMo/webscrprim.php?YmVhcmJlbi5jb20=uhOTG57kUJHNN54221oPLKj988777AOP784MTM1ODAwNTg3Nw==,10000000,0,1,1827,106,0,0,0,11,1,1
vaicomvisago.comuf.com/,10000000,0,1,4383,23,0,0,0,22,2,1
orangestudiobali.com/RBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4haol/cmThkRqcUe5qBbIUMLTMUxjVXHuoiRBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4h/Verify/securedpage/update.php,10000000,0,0,0,162,0,0,0,20,1,1
paypal.se.webappwebdllscrnapiend.expat.ntdll.net/scoutrec/client/api/gui/expat/se/login.html?cmd=_login-run&dispatch=4624g80a13c0db1f8e263663d3faee8d195a86e1d217942f7415cf1b4a661698,10000000,0,1,366,181,0,0,0,48,5,1
ncdesign.org/html/index.htm,10000000,0,0,0,27,0,0,0,12,1,0
siliconautomation.com/exports/Templates/FreshA/AOLMail.htm,10000000,0,1,3652,58,0,0,0,21,1,1
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5ODU3Mw,10000000,0,0,0,111,0,0,0,11,1,1
www.secured.paypal.com.cgi.bin.dspatch.autologin.dmse.hk/ca/cy-cgi-bin/webcsr-cmd=_login/submit&dispatch/paypal-newest/paypal-confirm/paypal-update/paypal-online/5885d80a13c0db1f8e263663d3faee8da6a0e/7d614a6b6bc0bab92a6908124d08adfe/,10000000,0,0,0,233,0,0,0,56,9,1
wykuezamrw.findhere.org/k.php,10000000,0,1,7671,29,0,0,0,23,2,1
pastehtml.com/view/bbcbbk2xm.html,44061,0,1,4017,33,0,0,0,13,1,1
thekentkneeunit.com/diagnosis/gg/paypal.com/,10000000,0,1,4383,44,0,0,0,19,1,1
elj.sourceforge.net/projects/db/,168,0,1,7670,32,0,0,0,19,2,0
www.votehabbo.com/,10000000,0,0,0,18,0,0,0,17,2,1
paypal.com.info.a6s5f4e89f65a.af65a4f65e4f5a46f54.af654rg65e4rb65e4rf.v6e4f65a4d654ew65f.af465ew4f6a5f324f654ewf.f465a4f654w654fs.f65e4f654af.wef45e6fa34f654f.af65e4gwe5f4qa65w4fd65qaw4d3a.gfq65w4fd6q54dwsqerwsw.bisdoevents.com/qwwqeweqewrrrttryuuyytsadsadasfghggfdasxdf/wqqwewqewqeweqwewererrerreredfsdfssdaasadsdfdsfdfsdsf/update/webscr.php,10000000,0,0,0,342,0,0,0,227,14,1
old.zog.net.au/computers/obsidian/,10000000,0,0,0,34,0,0,0,14,3,0
battle-en.llwow.asia/login/en/login.html?amp;eor=com-d3&amp;ref=battle.net/account/&app=wam,10000000,0,0,0,91,0,0,1,20,2,1
www.cs.technion.ac.il/~katz/,60117,0,0,0,28,0,0,0,21,4,0
cs.fit.edu/~wds/classes/graphics/,47834,0,0,0,33,0,0,0,10,2,0
latinchat.ca/8733560639/64853648980,10000000,0,0,0,35,0,0,0,12,1,1
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.momtaz-it.com/a29ad89efa0c6fb6c26179c7c97a210c,10000000,0,0,0,196,0,0,1,163,13,1
www.oopweb.com/Ada/Files/Ada.html,480290,0,1,7126,33,0,0,0,14,2,0
mastrmynd.com/6033160482/2184141209539/,10000000,0,1,5114,39,0,0,0,13,1,1
www.yuankangzs.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fvbvvlkzus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,3652,123,0,0,0,18,2,1
novo-versao1.blogspot.com/,11,0,1,7305,26,0,0,1,25,2,1
www.larrytacarrental.com.kh/Bradescos/passo02.php,10000000,0,0,0,49,0,0,0,27,3,1
paypal.com-service.confirm.cgi-bin.webscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbc13c0db1f8e26load.5885d800db1f8e26load.5885d800db1f8e26load.5885d80.horsecanvaswoolsupplies.com.au/paypal/bc01b15bba8d968b5cf5064741b3cbb4/,10000000,0,0,0,241,0,0,1,200,14,1
painterspaintings.com/P_mindelse-koordinaterne-dk/ad56d87ed5540bdcf9e45c2b113fb699/,10000000,0,1,366,83,0,0,0,21,1,1
santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/CentralS4nt4and3r/Clientes/Pessoa_Juridica/index/PJURIDICA/,118554,0,1,5478,153,0,0,0,19,2,1
code.google.com/p/flexlib/,1,0,1,11322,26,0,0,0,15,2,0
www.javascriptkit.com/java/index.shtml,5191,0,1,6940,38,0,0,0,21,2,0
sushilcheema.com/charge_deposit_fnb_paid5/index.php,10000000,0,1,1827,51,0,0,0,16,1,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cq_3WNnxMRnAuQiEbPjM87zn-R5shQEqTngdUTpZ_0usSUe3mxT5KwnP0M4zHtrR51DLcsK-bbwSMEzRzoj2RYqeotkVZZBg1UXEwm9vPJEio1s48PYXUyjKdlqE9tmGmma_MBMAuB0xuGo7l-jnnpbFofFH36EoH3mCTz4tWGnRM5-jcHrl-irX3bGIr_TO385uT3C7tuPPosCkBpdqiHy9Vcy_w\%3D\%3D&amp;attredirects=2,4570,0,1,6939,369,0,0,1,44,2,1
www.fjqgx.com/Images/index.htm?us.battle.net/login/en/?ref=kpkqasgus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,5478,106,0,0,0,13,2,1
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code8/security/login.php,547861,0,1,4383,172,0,0,0,140,13,1
www.acewellpc.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=igperljus.battle.net/d3/en/index,10000000,0,1,1096,101,0,0,0,17,2,1
www816.paypal.ca.44488.securessl-120.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,10000000,0,0,0,82,0,0,1,39,5,1
www-update-account-login-c0m.20.1656948824ty.10151169351384875seta.101506554482598.306381256148602set-verification-e79556979.a.1499227254774.70820.1656948824type.christinesellman.com.au/reboot21.php,10000000,0,0,0,198,0,0,1,185,12,1
rebbeca.comuf.com/,10000000,0,1,4383,18,0,0,0,17,2,1
www.dmalasprontascom.com/dir/index.html,10000000,0,0,0,39,0,0,0,24,2,1
www.xlxn.net/js/?www.battle.net/login/en/?ref=us.battle.n\%20\%20\%20\%20url:,10000000,0,1,366,77,0,0,0,12,2,1
